WORKORDER_BASE_ID,WORKORDER_LOT_ID,Start Part,Final Part,Start Thickness,Start Width,Start Temper,Start Surface Finish,Start Stock UM,Start Qty on hand,Start Qty on order,Final Thickness,Final Width,Final Temper,Final Surface Finish,Final Stock UM,Final Qty on hand,Final Qty on order,Product Code,Customer,Alloy,R1 Mill,R1 CR %,R1 Thick,R2 Mill,R2 CR %,R2 Thick,R3 Mill,R3 CR %,R3 Thick,R4 Mill,R4 CR %,R4 Thick,R5 Mill,R5 CR %,R5 Thick
100154,100,717500,100154,.012,7.750,ANN,2B,LB,486.0,785.0625,.000984,5.9055,CR,2B,LB,0.0,0.0,MISC,GOODFELLOW CAMBRIDGE LTD,HAVAR,M 12 MILL GRP,70.83357638686346,0.0034999708335763,M 12 MILL #1,71.99977599820798,0.0009799996733987,,,,,,,,,
100155,101,758183,100155,.0043,4.375,ANN,2B,LB,0.0,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,ZEMIC (USA) INC,EVANOHM R,M 12 MILL GRP,53.48837209302325,0.002,F FOIL MILL #1,86.000083999496,0.00027999832001,F FOIL MILL #2,28.57142857142858,0.0001999988000071,,,,,,
100156,101,758183,100156,.0043,4.375,ANN,2B,LB,0.0,0.0,.00015,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,ZEMIC (USA) INC,EVANOHM R,M 12 MILL GRP,65.11668468971291,0.0014999825583423,F FOIL MILL #1,83.33333333333333,0.000249997093057,F FOIL MILL #2,40.00119997600047,0.0001499952559291,,,,,,
100163,100,753653D,100163,.002,4.375,CR,2B,LB,0.0,0.0,.0001,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,BIZERBA GMBH & CO KG,CONSTANTAN,M 12 MILL GRP,50.0,0.001,F FOIL MILL #1,82.000143998848,0.0001799985600115,F FOIL MILL #2,45.55452714106821,9.800106713754011e-05,,,,,,
100163B,100,753657J,100163B,.002,4.375,ANN,2B,LB,0.0,18.96,.0001,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,M 12 MILL GRP,50.0,0.001,F FOIL MILL #1,82.000143998848,0.0001799985600115,F FOIL MILL #2,45.55452714106821,9.800106713754011e-05,,,,,,
100163B,101,300358,100163B,.001,4.625,ANN,2B,LB,0.0,0.0,.0001,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,F FOIL MILL #1,82.000143998848,0.0001799985600115,F FOIL MILL #2,45.55452714106821,9.800106713754011e-05,,,,,,,,,
100163B,102,300900,100163B,.000906,12.000,ANN,2B,LB,0.0,0.0,.0001,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,F FOIL MILL #1,82.00014399884802,0.0001630786953704,F FOIL MILL #2,45.55452714106822,8.878896682661134e-05,,,,,,,,,
100163B,103,301684,100163B,.000098,4.000,CR-90%,2B,LB,1.1,0.0,.0001,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,,,,,,,,,,,,,,,
100257,103,717104,100257,.045,4.000,ANN,2B,LB,0.0,0.0,.003,.628,HT,2B,LB,0.0,0.0,SPRINGS,K & E MANUFACTURING CO.,HAVAR,M 12 MILL GRP,73.33333333333334,0.012,M 12 MILL GRP,75.00000000000001,0.003,,,,,,,,,
100262,100,746614,100262,.004,13.75,ANN,2B,LB,0.0,0.0,.004,12.000,ANN,2B,LB,0.0,0.0,INSTRUMENTS,TECH ETCH INC,MOLY PERM,,,,,,,,,,,,,,,
100264,100,703444,100264,.0155,14.875,ANN,2B,LB,0.0,4497.0,.0155,2.500,ANN,2B,LB,0.0,0.0,MED: IMPLANT,"GREATBATCH, INC.",SS 304L,,,,,,,,,,,,,,,
100271,100,610105,100271,.045,15.000,ANN,2B,LB,0.0,0.0,.020,12.000,CR,2B,LB,0.0,0.0,MED: INSTRUMENT,"NORTHWEST ETCH TECHNOLOGY, INC.",SS 301HT,M Z-HIGH MILL,55.55555555555556,0.02,,,,,,,,,,,,
100271,101,710372,100271,.020,12.000,H,2B,LB,0.0,0.0,.020,12.000,CR,2B,LB,0.0,0.0,MED: INSTRUMENT,"NORTHWEST ETCH TECHNOLOGY, INC.",SS 301HT,,,,,,,,,,,,,,,
100271,102,610025,100271,.060 ,15.000,ANN,2B,LB,0.0,0.0,.020,12.000,CR,2B,LB,0.0,0.0,MED: INSTRUMENT,"NORTHWEST ETCH TECHNOLOGY, INC.",SS 301HT,M Z-HIGH MILL,66.66666666666666,0.02,,,,,,,,,,,,
100271,103,301319,100271,.060,15,ANN,2B,LB,0.0,0.0,.020,12.000,CR,2B,LB,0.0,0.0,MED: INSTRUMENT,"NORTHWEST ETCH TECHNOLOGY, INC.",SS 301HT,M Z-HIGH MILL,66.66666666666666,0.02,,,,,,,,,,,,
100271,105,610080,100271,.050,15.000,1/2 H,2B,LB,0.0,0.0,.020,12.000,CR,2B,LB,0.0,0.0,MED: INSTRUMENT,"NORTHWEST ETCH TECHNOLOGY, INC.",SS 301HT,M Z-HIGH MILL,60.0,0.02,,,,,,,,,,,,
100271,106,610078,100271,.050,15.000,ANN,2B,LB,0.0,0.0,.020,12.000,CR,2B,LB,0.0,0.0,MED: INSTRUMENT,"NORTHWEST ETCH TECHNOLOGY, INC.",SS 301HT,M Z-HIGH MILL,60.0,0.02,,,,,,,,,,,,
100284B,100,800111A,100284B,.010,4.750,ANN,2B,LB,14.0,0.0,.00024,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,INDUSTRIAL SUPPLIERS CO LTD,CONSTANTAN,M 12 MILL #2,76.000191998464,0.0023999808001535,F FOIL MILL #1,87.5,0.0002999976000191,F FOIL MILL GRP,20.000000000000007,0.0002399980800153,,,,,,
100284D,100,653521SG,100284D,.020,13.500,ANN,2B,LB,0.0,0.0,.00024,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,INDUSTRIAL SUPPLIERS CO LTD,CONSTANTAN,M 12 MILL #2,87.999951999808,0.0024000096000384,F FOIL MILL GRP,87.5,0.0003000012000048,F FOIL MILL #1,20.0,0.0002400009600038,,,,,,
100286,100,694266,100286,.025 ,12.625,ANN,2B,LB,9834.0,83973.0,.01574,2.44094,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH & CO. KG,TI-GR 1,M 14 MILL,36.999936999937006,0.0157500157500157,,,,,,,,,,,,
100163B,104,300902,100163B,.0001,4.000,CR-90%,SG,LB,4.2,0.0,.0001,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,,,,,,,,,,,,,,,
100163C,100,753657Q,100163C,.002,4.375,ANN,2B,LB,0.0,1.0,.0001,4.000,CR-90%,SG,FT,0.0,200.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,M 12 MILL GRP,50.0,0.001,F FOIL MILL #1,82.000143998848,0.0001799985600115,F FOIL MILL #2,45.55452714106821,9.800106713754011e-05,,,,,,
100163C,101,753653R,100163C,.002,4.375,CR,2B,LB,0.0,0.0,.0001,4.000,CR-90%,SG,FT,0.0,200.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,M 12 MILL GRP,50.0,0.001,F FOIL MILL #1,82.000143998848,0.0001799985600115,F FOIL MILL #2,45.55452714106821,9.800106713754011e-05,,,,,,
100163C,102,300872,100163C,.0001,4.000,CR-90%,SG,LB,3.88,0.0,.0001,4.000,CR-90%,SG,FT,0.0,200.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,,,,,,,,,,,,,,,
100163D,100,753801,100163D,.0001,4,CR-90%,SG,FT,0.0,-3500.0,.0001,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,BIZERBA GMBH,CONSTANTAN,,,,,,,,,,,,,,,
100166,100,730614,100166,.004,12.250,CR ,2B,LB,248.0,150.0,.002,3.000,ANN,2B,LB,10.3176,12.046,INSTRUMENTS,ABB SPA,HPM C-276,M 12 MILL GRP,50.0,0.002,,,,,,,,,,,,
100166,101,730506,100166,.012,12.687,ANN,2B,LB,0.0,188.0,.002,3.000,ANN,2B,LB,10.3176,12.046,INSTRUMENTS,ABB SPA,HPM C-276,M 12 MILL GRP,66.66666666666666,0.004,M 12 MILL GRP,50.0,0.002,,,,,,,,,
100170,100,610177,100170,.035,14.500,ANN,2B,LB,0.0,0.0,.00315,1.73228,CR,2B (RA .1/.2 MICRONS) ,LB,0.0,0.0,AUTOMOTIVE,CKB AUTOMOTIVE,SS 301HT,M Z-HIGH MILL,71.42857142857143,0.01,M 14 MILL,48.00062399251209,0.0051999376007487,M 14 MILL,39.4233099103465,0.0031499500852609,,,,,,
100180,101,629226,100180,.030,12.625,ANN,2B,LB,0.0,0.0,.020,3.000,1/2 H,2B,LB,0.0,0.0,MISC,PERCEPTIVE ENGINEERING,CU-BE 25,M 12 MILL GRP,15.33316399966133,0.0254000508001016,M 12 MILL GRP,21.259842519685037,0.02000004000008,,,,,,,,,
100190,100,800220,100190,.002,4.125,CR,2B,LB,0.0,0.0,.000125,3.750,CR,2B,FT,2328.0,0.0,MAGNETIC,MAGNETICS DIV. OF SPANG & COMPANY.,MOLY PERM,F FOIL MILL #1,87.5,0.00025,F FOIL MILL GRP,50.0,0.000125,,,,,,,,,
100190,101,800053,100190,.002,4.125,CR,2B,LB,0.0,0.0,.000125,3.750,CR,2B,FT,2328.0,0.0,MAGNETIC,MAGNETICS DIV. OF SPANG & COMPANY.,MOLY PERM,F FOIL MILL #1,87.5,0.00025,F FOIL MILL GRP,50.0,0.000125,,,,,,,,,
100199,102,300080,100199,.012,2.875,CR,2B,LB,0.0,0.0,.004,.115,CT,2B,LB,0.0,0.0,CONNECTRS/ELECT,COOPER INTERCONNECT,SS 17-7,M 12 MILL GRP,16.666666666666664,0.01,M 12 MILL GRP,60.0,0.004,,,,,,,,,
100199,103,300077,100199,.010,6.9375,ANN/SP,2B,LB,11.73,0.0,.004,.115,CT,2B,LB,0.0,0.0,CONNECTRS/ELECT,COOPER INTERCONNECT,SS 17-7,M 12 MILL GRP,60.0,0.004,,,,,,,,,,,,
100199,104,300829,100199,.013,3.000,CC,2B,LB,0.0,0.0,.004,.115,CT,2B,LB,0.0,0.0,CONNECTRS/ELECT,COOPER INTERCONNECT,SS 17-7,M 12 MILL GRP,23.076923076923077,0.01,M 12 MILL GRP,60.0,0.004,,,,,,,,,
100199,105,300757,100199,.0178,5.250,CC,2B,LB,72.0,0.0,.004,.115,CT,2B,LB,0.0,0.0,CONNECTRS/ELECT,COOPER INTERCONNECT,SS 17-7,M 12 MILL GRP,43.82022471910112,0.01,M 12 MILL GRP,60.0,0.004,,,,,,,,,
100199,106,300085,100199,.0225,5.250,CC,2B,LB,0.0,0.0,.004,.115,CT,2B,LB,0.0,0.0,CONNECTRS/ELECT,COOPER INTERCONNECT,SS 17-7,M 12 MILL GRP,55.55555555555556,0.01,M 12 MILL GRP,60.0,0.004,,,,,,,,,
100286,101,794422,100286,.016,12.375,ANN,2B,LB,0.0,0.0,.01574,2.44094,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH & CO. KG,TI-GR 1,,,,,,,,,,,,,,,
100286,102,694246,100286,.035,12.625,ANN,2B,LB,0.0,15082.0,.01574,2.44094,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH & CO. KG,TI-GR 1,M 14 MILL,54.999549995499954,0.015750157501575,,,,,,,,,,,,
100286,103,794433,100286,.016,12.375,ANN,2B,LB,327.0,20.0,.01574,2.44094,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH & CO. KG,TI-GR 1,,,,,,,,,,,,,,,
100286,200,694254,100286,.035 ,11.000,ANN,2B,LB,0.0,0.0,.01574,2.44094,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH & CO. KG,TI-GR 1,M 14 MILL,54.999549995499954,0.015750157501575,,,,,,,,,,,,
100286,201,694246,100286,.035,12.625,ANN,2B,LB,0.0,15082.0,.01574,2.44094,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH & CO. KG,TI-GR 1,M 14 MILL,54.999549995499954,0.015750157501575,,,,,,,,,,,,
100286,300,694246,100286,.035,12.625,ANN,2B,LB,0.0,15082.0,.01574,2.44094,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH & CO. KG,TI-GR 1,M 14 MILL,54.999549995499954,0.015750157501575,,,,,,,,,,,,
100286,401,694246,100286,.035,12.625,ANN,2B,LB,0.0,15082.0,.01574,2.44094,ANN,2B,LB,0.0,0.0,MED: IMPLANT,MATINO MEDICAL DEVICES GMBH & CO. KG,TI-GR 1,M 14 MILL,54.999549995499954,0.015750157501575,,,,,,,,,,,,
100288,101,537689,100288,.0004,4.125,CR,2B,FT,0.0,0.0,.0004,.200,ANN,2B,FT,0.0,0.0,TV: CATHODE,MPD INC,N 55,,,,,,,,,,,,,,,
100288,102,537690,100288,.0004,2.0625,CR,2B,LB,0.0,0.0,.0004,.200,ANN,2B,FT,0.0,0.0,TV: CATHODE,MPD INC,N 55,,,,,,,,,,,,,,,
100290,100,758199,100290,.0001,4,CR-90%,SG,FT,0.0,0.0,.0001,1.9685,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,FCI MICROELECTRONICS,EVANOHM R,,,,,,,,,,,,,,,
100291,100,800068,100291,.000154,4.000,CR,,FT,0.0,0.0,.00015,3.75,ANN,2B,FT,0.0,0.0,STR GAGE FOIL,SI TECHNOLOGIES,CONSTANTAN,,,,,,,,,,,,,,,
100297,100,611177,100297,.035,14.500,ANN,2B,LB,0.0,1677.0,.014,.875,SR,2B,LB,0.0,0.0,AUTOMOTIVE,SENSATA TECHNOLOGIES INC,SS 301ESR,M Z-HIGH MILL,60.0,0.014,,,,,,,,,,,,
100297,200,611177,100297,.035,14.500,ANN,2B,LB,0.0,1677.0,.014,.875,SR,2B,LB,0.0,0.0,AUTOMOTIVE,SENSATA TECHNOLOGIES INC,SS 301ESR,M Z-HIGH MILL,60.0,0.014,,,,,,,,,,,,
100301,100,647386,100301,.020,8.000,ANN,2B,LB,365.0,0.0,.00110,.039,ANN,2B,LB,0.0,0.0,CONNECTRS/ELECT,COMUS INTERNATIONAL BVBA,HY MU 800,M 12 MILL #1,87.50000000000001,0.0025,M 12 MILL #1,55.99947199366392,0.0011000132001584,,,,,,,,,
100301,101,300416,100301,.0011,5.460,CR,2B,LB,0.0,0.0,.00110,.039,ANN,2B,LB,0.0,0.0,CONNECTRS/ELECT,COMUS INTERNATIONAL BVBA,HY MU 800,,,,,,,,,,,,,,,
100301,102,301703,100301,.0011,.039,CR,2B,LB,0.0,0.0,.00110,.039,ANN,2B,LB,0.0,0.0,CONNECTRS/ELECT,COMUS INTERNATIONAL BVBA,HY MU 800,,,,,,,,,,,,,,,
100301,103,647386,100301,.020,8.000,ANN,2B,LB,365.0,0.0,.00110,.039,ANN,2B,LB,0.0,0.0,CONNECTRS/ELECT,COMUS INTERNATIONAL BVBA,HY MU 800,M 12 MILL #1,87.50000000000001,0.0025,M 12 MILL #1,55.99947199366392,0.0011000132001584,,,,,,,,,
100304,100,714639,100304,.0027,9.25,CR,2B,LB,0.0,71.7,.0008,7.000,FH,2B (5 RMS OR BETTER),LB,0.0,0.0,MED: IMPLANT,REVA MEDICAL INC.,SS 316LS,M 12 MILL #1,70.37037037037037,0.0008,,,,,,,,,,,,
100306,100,714596,100306,.0055,9.25,CR,2B,LB,0.0,37.4,.0013,7.5,FH,2B (5 RMS OR BETTER),LB,0.0,0.0,MED: IMPLANT,REVA MEDICAL INC.,SS 316LS,M 12 MILL #1,76.36380826321263,0.0012999905455233,,,,,,,,,,,,
100316,100,705240,100316,.02992,14.25,ANN,2B,LB,0.0,0.0,.02992,.62992,ANN,2B,LB,0.0,0.0,MISC,BARMOND INTERNATIONAL LTD,SS 316L,,,,,,,,,,,,,,,
100316,102,705239,100316,.0293,7.250,ANN,2B (RA 5 MAX.),LB,0.0,0.0,.02992,.62992,ANN,2B,LB,0.0,0.0,MISC,BARMOND INTERNATIONAL LTD,SS 316L,,,,,,,,,,,,,,,
100318,100,729658,100318,.001,8.5,1/4H,2B,LB,0.0,0.0,.001,6.000,1/4 H,2B,LB,0.0,0.0,MISC,TECH ETCH,CU-BE 25,,,,,,,,,,,,,,,
100320,101,620104,100320,.045,14.250,ANN,2B,LB,0.0,14000.0,.005,.750,CC,2B,LB,0.0,0.0,AUTOMOTIVE,SENSATA TECHNOLOGIES DE MEXICO S DE R L DE C V,SS 17-7,M Z-HIGH MILL,72.22222222222223,0.0125,M Z-HIGH MILL,60.0,0.005,,,,,,,,,
100329,100,718133,100329,.04,5,ANN,2B,LB,0.0,0.0,.0145,.205,CR-50%,2B,LB,0.0,0.0,AEROSPACE,ELDEC CORPORATION,NI SPAN C,M 12 MILL GRP,26.2482483958994,0.0295007006416402,M 12 MILL GRP,50.84787417055787,0.014500221499946,,,,,,,,,
100333,100,619131,100333,.040 ,10.000,ANN,2B,LB,0.0,9166.0,.007,7.500,H1025,2B,LB,168.25,0.0,DIAPHRM/PRC CTL,HONEYWELL ACS SENSING AND CONTROL,SS 17-4,M 12 MILL GRP,82.000143998848,0.0071999424004607,M 12 MILL GRP,2.780478320046667,0.0069997495629601,,,,,,,,,
100199,107,301849,100199,.004,.115,CONDITION T,2B,LB,0.0,0.0,.004,.115,CT,2B,LB,0.0,0.0,CONNECTRS/ELECT,COOPER INTERCONNECT,SS 17-7,,,,,,,,,,,,,,,
100201,100,800057,100201,.0045,4.187,ANN,2B,LB,0.0,0.0,.0001,3.750,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,MEASUREMENTS GROUP,EVANOHM R®,M 12 MILL GRP,77.77777777777779,0.0009999999999999,F FOIL MILL #1,83.000135998912,0.0001699986400108,F FOIL MILL #2,41.1764705882353,9.999920000639993e-05,,,,,,
100202,100,794419,100202,.016,12.375,ANN,P,LB,0.0,717.0,.016,4.375,ANN,P,LB,0.0,0.0,MED: IMPLANT,"GREATBATCH, INC.",TI-GR 1,,,,,,,,,,,,,,,
100202,102,794433,100202,.016,12.375,ANN,2B,LB,327.0,20.0,.016,4.375,ANN,P,LB,0.0,0.0,MED: IMPLANT,"GREATBATCH, INC.",TI-GR 1,,,,,,,,,,,,,,,
100211A,100,800054A,100211A,.010,4.625,ANN,2B,LB,0.0,0.0,.0002,4.000,CR-80% ,SG,FT,0.0,0.0,STR GAGE FOIL,HBM,MODCO,M 12 MILL GRP,89.999899999,0.0010000100001,F FOIL MILL #1,71.99977599820798,0.0002800050400683,F FOIL MILL #2,28.571428571428577,0.0002000036000488,,,,,,
100211B,100,558248D,100211B,.0010,4.375,ANN,2B,LB,0.0,0.0,.0002,4.000,CR-80%,SG,FT,0.0,0.0,STR GAGE FOIL,HBM,MODCO,F FOIL MILL #1,71.99977599820798,0.0002800022400179,F FOIL MILL #2,28.571428571428577,0.0002000016000128,,,,,,,,,
100211C,100,558248E,100211C,.001,4.375,ANN,2B,LB,24.0,0.0,.0002,4.000,CR-80%,SG,FT,0.0,0.0,STR GAGE FOIL,HBM,MODCO,F FOIL MILL #1,71.99977599820798,0.0002800022400179,F FOIL MILL #2,28.571428571428577,0.0002000016000128,,,,,,,,,
100213,100,753653B,100213,.002,4.375,CR,2B,LB,0.0,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,SCAIME S A ,CONSTANTAN,F FOIL MILL #1,86.4999864999865,0.0002700002700002,F FOIL MILL #2,25.92592592592593,0.0002000002000002,,,,,,,,,
100213A,100,753653F,100213A,.002,4.375,CR,2B,LB,0.0,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,SCAIME S A ,CONSTANTAN,F FOIL MILL #1,86.4999864999865,0.0002700002700002,F FOIL MILL #2,25.92592592592593,0.0002000002000002,,,,,,,,,
100213A,102,753653F,100213A,.002,4.375,CR,2B,LB,0.0,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,SCAIME S A ,CONSTANTAN,F FOIL MILL #1,86.4999864999865,0.0002700002700002,F FOIL MILL #2,25.92592592592593,0.0002000002000002,,,,,,,,,
100215,100,694246,100215,.035,12.625,ANN,2B,LB,0.0,15082.0,.01574,2.303,ANN,2B,LB,0.0,0.0,MED: IMPLANT,SERODE ,TI-GR 1,M 14 MILL,54.999549995499954,0.015750157501575,,,,,,,,,,,,
100215,101,694266,100215,.025 ,12.625,ANN,2B,LB,9834.0,83973.0,.01574,2.303,ANN,2B,LB,0.0,0.0,MED: IMPLANT,SERODE ,TI-GR 1,M 14 MILL,36.999936999937006,0.0157500157500157,,,,,,,,,,,,
100216,100,694266,100216,.025 ,12.625,ANN,2B,LB,9834.0,83973.0,.01378,3.307,ANN,2B,LB,0.0,0.0,MED: IMPLANT,SERODE ,TI-GR 1,M 12 MILL GRP,44.80017663943476,0.0137999558401413,,,,,,,,,,,,
100216,101,694246,100216,.035,12.625,ANN,2B,LB,0.0,15082.0,.01378,3.307,ANN,2B,LB,0.0,0.0,MED: IMPLANT,SERODE ,TI-GR 1,M 12 MILL GRP,60.57093289172778,0.0138001734878952,,,,,,,,,,,,
100218,100,800056,100218,.017,16.,ANN.,2B,LB,0.0,0.0,.005,.710,ANN,2B,LB,0.0,0.0,AEROSPACE,ALLOYS INTERNATIONAL,TI-BETA21S,M Z-HIGH MILL,70.58823529411764,0.005,,,,,,,,,,,,
100218,199,800056,100218,.017,16.,ANN.,2B,LB,0.0,0.0,.005,.710,ANN,2B,LB,0.0,0.0,AEROSPACE,ALLOYS INTERNATIONAL,TI-BETA21S,M 12 MILL GRP,70.58823529411764,0.005,,,,,,,,,,,,
100219,100,730614,100219,.004,12.250,CR ,2B,LB,248.0,150.0,.001,6.000,ANN,2B,LB,0.0,0.0,DIAPHRM/PRC CTL,SMAR RESEARCH CORPORATION,HPM C-276,M 12 MILL GRP,75.0,0.001,,,,,,,,,,,,
100226,100,620106,100226,.045,10.875,ANN,2B,LB,0.0,22260.0,.010,.750,CC,2B,LB,0.0,5020.0,AUTOMOTIVE,SENSATA TECHNOLOGIES DE MEXICO S DE R L DE C V,SS 17-7,M Z-HIGH MILL,44.44444444444444,0.025,M Z-HIGH MILL,60.0,0.01,,,,,,,,,
100226,101,620104,100226,.045,14.250,ANN,2B,LB,0.0,14000.0,.010,.750,CC,2B,LB,0.0,5020.0,AUTOMOTIVE,SENSATA TECHNOLOGIES DE MEXICO S DE R L DE C V,SS 17-7,M Z-HIGH MILL,44.44444444444444,0.025,M Z-HIGH MILL,60.0,0.01,,,,,,,,,
100230,100,620104,100230,.045,14.250,ANN,2B,LB,0.0,14000.0,.004,.750,CC,2B,LB,0.0,0.0,AUTOMOTIVE,SENSATA TECHNOLOGIES INC,SS 17-7,M Z-HIGH MILL,77.77777777777777,0.01,M Z-HIGH MILL,60.0,0.004,,,,,,,,,
100230,200,620104,100230,.045,14.250,ANN,2B,LB,0.0,14000.0,.004,.750,CC,2B,LB,0.0,0.0,AUTOMOTIVE,SENSATA TECHNOLOGIES INC,SS 17-7,M Z-HIGH MILL,77.77777777777777,0.01,M Z-HIGH MILL,60.0,0.004,,,,,,,,,
100244,100,658088,100244,.010,4.625,ANN,2B,LB,0.0,0.0,.010,4.625,ANN,SG,LB,0.0,0.0,STR GAGE FOIL,HBM ,MODCO,,,,,,,,,,,,,,,
100247,100,732567,100247,.00787,12,ANN,2B,LB,0.0,0.0,.0005,3.000,ANN,2B,LB,0.0,0.0,DIAPHRM/PRC CTL,SETRA SYSTEMS INC,HPM 718,M 12 MILL GRP,74.58703939008895,0.002,M 12 MILL #1,75.0,0.0005,,,,,,,,,
100249,100,658244,100249,.008 ,5.000,ANN,2B,LB,0.0,0.0,.0043,4.25,ANN,P,LB,0.0,0.0,STR GAGE FOIL,MEASUREMENTS GROUP,EVANOHM S,M 12 MILL GRP,46.25100779360388,0.0042999193765116,,,,,,,,,,,,
100249,101,658246,100249,.008,4.500,ANN,2B,LB,0.0,0.0,.0043,4.25,ANN,P,LB,0.0,0.0,STR GAGE FOIL,MEASUREMENTS GROUP,EVANOHM S,M 12 MILL GRP,46.25100779360388,0.0042999193765116,,,,,,,,,,,,
100259,100,678638,100259,.040 ,12.500,ANN,2B,LB,0.0,0.0,.00511,.25196,ANN,2B,LB,0.0,0.0,MISC,TELEFILTER,RODAR,M 12 MILL GRP,75.0,0.01,M 12 MILL #2,49.00040799673603,0.0050999592003263,,,,,,,,,
100266,100,701668,100266,.001,13,FH,2B,LB,94.0,0.0,.001,12.000,FH,2B,LB,0.0,0.0,SHIM ,PRECISION BRAND PRODUCTS INC.,SS 302,,,,,,,,,,,,,,,
100267,100,718500,100267,.012,12.437,CR ,2B,LB,0.0,0.0,.002,11.500,ANN,P,LB,0.0,0.0,DIAPHRM/PRC CTL,ADS/TRANSICOIL,NI SPAN C,M 12 MILL #2,82.91678767275398,0.0020499854792695,,,,,,,,,,,,
100267,101,618026,100267,.062  ,12.563,ANN,2B,LB,0.0,0.0,.002,11.500,ANN,P,LB,0.0,0.0,DIAPHRM/PRC CTL,ADS/TRANSICOIL,NI SPAN C,M 12 MILL #2,87.09677419354838,0.008,M 12 MILL #2,74.37474374743748,0.002050020500205,,,,,,,,,
100007,100,710524,100007,.010,13.500,ANN,2B,LB,0.0,0.0,.0025,1.750,CR,2B,LB,0.0,0.0,DOME SWTCH/MEMB,ITT INDUSTRIES,SS 301HT,M 14 MILL,66.00027199782403,0.0033999728002175,M 14 MILL,26.470588235294105,0.0024999800001599,,,,,,,,,
100008,100,602028,100008,.060 ,14.500,ANN,2B,LB,0.0,0.0,.020,.710,ANN,2B,LB,0.0,0.0,MED: INSTRUMENT,PENN UNITED TECHNOLOGY INC,SS 304,M Z-HIGH MILL,66.66666666666666,0.02,,,,,,,,,,,,
100008,300,602028,100008,.060 ,14.500,ANN,2B,LB,0.0,0.0,.020,.710,ANN,2B,LB,0.0,0.0,MED: INSTRUMENT,PENN UNITED TECHNOLOGY INC,SS 304,M Z-HIGH MILL,66.66666666666666,0.02,,,,,,,,,,,,
100333,101,719512,100333,.0118,9.500,H1025,2B,LB,0.0,0.0,.007,7.500,H1025,2B,LB,168.25,0.0,DIAPHRM/PRC CTL,HONEYWELL ACS SENSING AND CONTROL,SS 17-4,M 12 MILL GRP,38.98346451888462,0.0071999511867716,M 12 MILL GRP,2.7804783200466745,0.0069997581049694,,,,,,,,,
100333,102,619131,100333,.040 ,10.000,ANN,2B,LB,0.0,9166.0,.007,7.500,H1025,2B,LB,168.25,0.0,DIAPHRM/PRC CTL,HONEYWELL ACS SENSING AND CONTROL,SS 17-4,M Z-HIGH MILL,82.000143998848,0.0071999424004607,M 12 MILL GRP,2.780478320046667,0.0069997495629601,,,,,,,,,
100333,103,301232,100333,.012,9.448,H1025,2B,LB,0.0,0.0,.007,7.500,H1025,2B,LB,168.25,0.0,DIAPHRM/PRC CTL,HONEYWELL ACS SENSING AND CONTROL,SS 17-4,M 12 MILL GRP,40.00119997600048,0.0071998560028799,M 12 MILL GRP,2.780478320046662,0.0069996655676452,,,,,,,,,
